#orth_id	category	organism(s)
SinMel18794	accessory	M270 Rm41
SinMel18795	accessory	A0641M Rm41 SM11
SinMel18796	accessory	KH12g Rm41
SinMel18797	accessory	KH12g Rm41 T094
SinMel18798	accessory	KH12g Rm41 T094
SinMel18799	accessory	KH12g Rm41 T094
SinMel188	accessory	1A42 M156 M162 M195 M243 M249 M268 M270 M30 T027 T073
SinMel18800	accessory	AK11 AK75 GR4 KH12g Rm41
SinMel18802	accessory	AK11 AK75 Rm41
SinMel18803	accessory	AK11 AK75 Rm41
SinMel18809	accessory	1A42 AK58 Rm41 T094
SinMel1881	accessory	KH12g KH35c M195 M210 M243 M270 T094
SinMel18810	accessory	1A42 B021CC Rm41
SinMel18812	accessory	AK11 Rm41
SinMel18815	accessory	HM006-1 Rm41
SinMel18816	accessory	5A14 A0641M A0643DD M270 N6B1 Rm41 USDA1021
SinMel18817	accessory	A0641M Rm41
SinMel18818	accessory	1A42 HM006-1 KH35c M249 Rm41 USDA1021
SinMel1882	accessory	1A42 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm41 T027 T073 T094 USDA1002 USDA1021
SinMel18822	accessory	Rm41 T094
SinMel18824	accessory	Rm41 USDA1021
SinMel18825	accessory	Rm41 T094 USDA1021
SinMel18826	accessory	Rm41 T094
SinMel18827	accessory	Rm41 T094 USDA1021
SinMel18828	accessory	KH12g Rm41 T094
SinMel18830	accessory	AK58 Rm41
SinMel18833	accessory	2011 Rm1021 Rm41
SinMel18836	accessory	KH12g KH48e Rm41
SinMel1884	accessory	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel18849	accessory	AK11 AK75 M162 Rm41
SinMel18851	accessory	BL225C C0431A GR4 Rm41
SinMel18852	accessory	BL225C C0431A H1 HM007-12 KH16b KH46c Rm41
SinMel18854	accessory	AK58 Rm41
SinMel18855	accessory	AK58 Rm41
SinMel18858	accessory	N6B1 Rm41
SinMel1886	accessory	HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 T027 T073 T094 USDA1002 USDA1021
SinMel18862	accessory	KH30a KH46c N6B1 Rm41 USDA1021
SinMel18863	accessory	2011 KH46c Rm1021 Rm41
SinMel18867	accessory	M162 M270 Rm41
SinMel18868	accessory	B021CC KH35c KH46c Rm41 T094
SinMel18885	accessory	KH12g KH48e M210 Rm41
SinMel18886	accessory	KH12g KH48e Rm41
SinMel18887	accessory	KH12g KH48e Rm41
SinMel18888	accessory	KH12g KH48e Rm41
SinMel18889	accessory	KH12g KH48e Rm41
SinMel18890	accessory	KH12g KH48e Rm41
SinMel18906	accessory	5A14 A0641M AK58 Rm41 SM11 USDA1002 USDA1021
SinMel18909	accessory	C0431A Rm41
SinMel18911	accessory	AK11 AK58 AK75 H1 KH16b M10 Rm41
SinMel18912	accessory	2011 Rm41
SinMel18913	accessory	H1 KH12g Rm41 T094 USDA1021
SinMel18914	accessory	Rm41 USDA1021
SinMel18915	accessory	Rm41 USDA1021
SinMel18916	accessory	Rm41 USDA1021
SinMel18918	accessory	Rm41 T094
SinMel18919	accessory	H1 KH12g Rm41 T094 USDA1021
SinMel18920	accessory	H1 KH12g Rm41 T094 USDA1021
SinMel18922	accessory	H1 KH12g Rm41
SinMel18923	accessory	H1 KH12g KH16b Rm41
SinMel18924	accessory	H1 KH12g KH16b Rm41 T094
SinMel18925	accessory	H1 KH12g KH16b Rm41 T094
SinMel18926	accessory	KH16b Rm41 T094
SinMel18927	accessory	H1 KH12g KH16b Rm41 T094
SinMel18929	accessory	HM015-1 Rm41
SinMel1893	accessory	2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel18930	accessory	A0643DD Rm41
SinMel18936	accessory	HM006-1 HM007-12
SinMel18938	accessory	HM006-1 HM007-12
SinMel18940	accessory	HM006-1 M162 M270
SinMel18941	accessory	HM006-1 HM007-12 HM007-17 USDA1002
SinMel18942	accessory	HM006-1 HM007-10 KH16b KH30a KH35c USDA1021
SinMel18943	accessory	HM006-1 USDA1002
SinMel18944	accessory	B021CC HM006-1 HM007-10 HM007-12 KH30a
SinMel18945	accessory	HM006-1 HM007-12 M10
SinMel18946	accessory	HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1
SinMel18947	accessory	AK11 HM006-1
SinMel18950	accessory	HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH35b KH35c USDA1002
SinMel18952	accessory	HM006-1 HM007-10 HM007-12 HM007-17 HM031-1 KH12g KH35b
SinMel18953	accessory	HM006-1 HM007-12 HM007-17 HM031-1 KH30a KH46c
SinMel18954	accessory	HM006-1 HM007-12 KH46c T094
SinMel18955	accessory	HM006-1 HM007-12 KH12g KH35b KH46b M162 M270 N6B1 USDA1002
SinMel18956	accessory	HM006-1 HM007-10 HM007-12 KH35c M10
SinMel18958	accessory	HM006-1 HM007-12 HM007-17 HM015-1 HM031-1
SinMel18959	accessory	HM006-1 KH35c
SinMel18961	accessory	B021CC GR4 HM006-1 HM007-10 HM007-12 KH30a KH35b KH35c M162 M270
SinMel18962	accessory	B021CC GR4 HM006-1 HM007-10 HM007-12 KH30a KH35b KH35c M162 M270
SinMel18963	accessory	HM006-1 KH46b T073
SinMel18965	accessory	HM006-1 HM007-10 HM007-12 HM031-1
SinMel18966	accessory	HM006-1 HM031-1 KH46c M162
SinMel18968	accessory	1A42 HM006-1 HM007-12 HM015-1 KH30a M10 M210 M249 M270 USDA1002
SinMel18970	accessory	HM006-1 HM007-12 HM015-1 KH12g M162 M210 T073
SinMel18971	accessory	HM006-1 HM007-12 KH12g
SinMel18972	accessory	HM006-1 HM007-12
SinMel18973	accessory	HM006-1 HM007-10 HM007-12 HM015-1
SinMel18974	accessory	HM006-1 HM015-1
SinMel18975	accessory	HM006-1 HM007-12
SinMel18977	accessory	HM006-1 HM007-12 KH35b
SinMel18979	accessory	HM006-1 HM007-12 HM031-1 KH16b KH46b KH46c USDA1002 USDA1021
SinMel18980	accessory	A0643DD AK58 C0431A H1 HM006-1
SinMel18981	accessory	5A14 A0643DD C0431A HM006-1 HM007-12 N6B1 SM11 USDA1002 USDA1021
SinMel18982	accessory	HM006-1 HM007-12
SinMel18983	accessory	1A42 A0643DD AK11 C0431A H1 HM006-1 HM007-12
SinMel18984	accessory	1A42 HM006-1 KH48e T094
SinMel18986	accessory	HM006-1 HM007-10 HM007-12 KH35c
SinMel18987	accessory	HM006-1 HM007-12
SinMel18989	accessory	HM006-1 HM007-12
SinMel18990	accessory	HM006-1 HM007-17 KH16b KH46b KH46c
SinMel18991	accessory	HM006-1 HM007-10 HM007-12 HM015-1
SinMel18992	accessory	HM006-1 HM007-10 HM007-12 HM015-1
SinMel18993	accessory	HM006-1 HM007-10 HM007-12 HM015-1
SinMel18994	accessory	HM006-1 HM007-10 HM007-12 HM015-1
SinMel18995	accessory	HM006-1 HM007-10 HM007-12 HM015-1
SinMel18996	accessory	HM006-1 HM007-10 HM007-12 HM015-1
SinMel18997	accessory	HM006-1 HM007-10 HM007-12 HM015-1
SinMel18998	accessory	HM006-1 HM007-10 HM007-17 HM015-1 HM031-1 KH12g KH46c
SinMel18999	accessory	HM006-1 HM007-12
SinMel19	accessory	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel19000	accessory	HM006-1 HM007-12 HM007-17 HM031-1
SinMel19001	accessory	HM006-1 HM007-12 HM007-17 HM031-1 KH16b KH46c M162 USDA1002 USDA1021
SinMel19003	accessory	HM006-1 HM007-12 HM015-1 KH35c USDA1002 USDA1021
SinMel19004	accessory	HM006-1 KH12g KH48e
SinMel19005	accessory	HM006-1 HM007-12 HM007-17 KH12g KH16b T073
SinMel19006	accessory	HM006-1 HM007-12
SinMel19007	accessory	HM006-1 HM007-12
SinMel19008	accessory	HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH16b KH35b KH35c
SinMel19009	accessory	HM006-1 HM007-12
SinMel19010	accessory	HM006-1 HM007-12
SinMel19013	accessory	HM006-1 HM007-12 KH35b
SinMel19014	accessory	HM006-1 HM007-10 HM007-17 HM031-1 KH16b KH35b KH35c
SinMel19017	accessory	HM006-1 HM007-10 HM007-12
SinMel19018	accessory	HM006-1 HM007-10 HM007-12
SinMel19020	accessory	HM006-1 HM007-10 HM007-12 HM007-17 KH30a KH46b
SinMel19021	accessory	HM006-1 HM007-10 HM007-12
SinMel19022	accessory	HM006-1 HM007-10 HM007-12 KH12g
SinMel19023	accessory	HM006-1 HM007-10 HM007-12
SinMel19024	accessory	HM006-1 HM007-10 HM007-12
SinMel19025	accessory	HM006-1 HM007-10 HM007-12 HM015-1
SinMel19026	accessory	HM006-1 HM007-10 HM007-12 HM015-1
SinMel19027	accessory	HM006-1 HM007-10 HM007-12 HM015-1
SinMel19028	accessory	HM006-1 HM007-10 HM007-12 HM015-1
SinMel19029	accessory	HM006-1 HM007-10 HM007-12 HM015-1
SinMel19030	accessory	HM006-1 HM007-10 HM007-12 HM015-1
SinMel19031	accessory	HM006-1 HM007-10 HM007-12 HM015-1
SinMel19032	accessory	HM006-1 HM007-10 HM007-12
SinMel19033	accessory	HM006-1 HM015-1
SinMel19034	accessory	1A42 AK75 HM006-1 HM007-10 USDA1002
SinMel19035	accessory	HM006-1 HM007-10
SinMel19037	accessory	HM006-1 HM007-17 KH12g
SinMel19038	accessory	HM006-1 KH12g M162 USDA1021
SinMel19041	accessory	HM006-1 HM007-12
SinMel19044	accessory	HM006-1 HM007-12
SinMel19046	accessory	HM006-1 HM007-12 M270
SinMel19047	accessory	HM006-1 HM007-12
SinMel19048	accessory	HM006-1 HM007-12
SinMel19049	accessory	HM006-1 HM007-12 M270
SinMel19050	accessory	HM006-1 HM007-12
SinMel19051	accessory	HM006-1 HM007-12
SinMel19052	accessory	AK11 HM006-1 HM007-10 HM007-12 KH30a M162 M270 SM11 USDA1021
SinMel19053	accessory	HM006-1 HM007-12
SinMel19054	accessory	HM006-1 HM007-12
SinMel19055	accessory	AK58 HM006-1 HM007-10 HM007-12 KH30a
SinMel19056	accessory	HM006-1 HM007-10 HM007-12 KH30a M270
SinMel19057	accessory	HM006-1 HM007-10 HM007-12
SinMel19058	accessory	HM006-1 HM007-10 HM007-12
SinMel19059	accessory	HM006-1 HM007-10 HM007-12
SinMel19060	accessory	HM006-1 HM007-12 HM015-1 KH30a
SinMel19061	accessory	1A42 AK11 B021CC HM006-1 HM007-12 HM015-1 KH30a
SinMel19062	accessory	1A42 B021CC HM006-1 HM007-12 HM015-1 KH30a
SinMel19063	accessory	1A42 B021CC HM006-1 HM007-12 HM015-1 KH30a KH35b T094
SinMel19064	accessory	HM006-1 HM007-12 HM015-1
SinMel19065	accessory	HM006-1 HM007-12
SinMel19066	accessory	HM006-1 HM007-10 HM007-12
SinMel19067	accessory	HM006-1 HM007-10 HM007-12 HM015-1
SinMel19068	accessory	HM006-1 HM007-10 HM007-12 HM015-1
SinMel19069	accessory	HM006-1 HM007-10 HM007-12 HM015-1
SinMel19070	accessory	HM006-1 HM007-10
SinMel19071	accessory	HM006-1 HM007-10 HM007-12 HM015-1
SinMel19074	accessory	A0643DD AK11 C0431A HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1
SinMel19075	accessory	C0431A HM006-1 HM007-10 HM007-12 HM031-1 KH16b KH30a KH35c KH46c KH48e USDA1002 USDA1021
SinMel19077	accessory	HM006-1 HM007-10 HM007-12 HM007-17 HM031-1
SinMel19078	accessory	HM006-1 HM007-12 USDA1021
SinMel19079	accessory	HM006-1 HM007-10 HM007-12 KH16b KH30a KH35c
SinMel19080	accessory	HM006-1 HM007-12 M162 M210 SM11
SinMel19081	accessory	HM006-1 HM007-12
SinMel19082	accessory	HM006-1 HM007-10 HM007-12 HM015-1
SinMel19083	accessory	HM006-1 HM007-10 HM007-12
SinMel19084	accessory	HM006-1 HM007-10 HM007-12
SinMel19085	accessory	HM006-1 HM007-10 HM007-12 HM015-1
SinMel19086	accessory	HM006-1 HM007-10 HM007-12 HM015-1
SinMel19089	accessory	B021CC BL225C C0431A GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH30a KH35c M10
SinMel19090	accessory	HM006-1 HM007-12
SinMel19091	accessory	B021CC GR4 HM006-1 HM007-10 HM007-12 HM015-1 KH35c
SinMel19092	accessory	B021CC GR4 HM006-1 HM007-10 HM007-12 HM015-1 KH35c
SinMel19093	accessory	HM006-1 HM007-12
SinMel19094	accessory	HM006-1 HM007-12 M210 M270
SinMel19096	accessory	HM006-1 HM007-12 HM015-1 KH30a KH35b N6B1 T073 T094
SinMel19097	accessory	HM006-1 HM007-12
SinMel19098	accessory	5A14 A0641M A0643DD AK58 B021CC BL225C C0431A GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH30a KH35c M10 M162 M270 N6B1 SM11 USDA1002 USDA1021
SinMel191	accessory	M195 T027 T073
SinMel1910	accessory	HM031-1 KH16b KH35c M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1
SinMel19101	accessory	HM006-1 HM007-12 KH12g KH48e
SinMel19102	accessory	HM006-1 HM007-12 KH12g
SinMel19103	accessory	HM006-1 HM007-12 KH12g
SinMel19104	accessory	HM006-1 HM007-12
SinMel19105	accessory	A0643DD HM006-1
SinMel19106	accessory	HM006-1 HM007-12 KH12g
SinMel19107	accessory	HM006-1 HM007-12 KH12g
SinMel19109	accessory	A0643DD AK58 AK75 HM006-1
SinMel19111	accessory	HM006-1 HM007-12
SinMel19112	accessory	B021CC GR4 HM006-1 HM007-10 HM007-12 KH30a KH35b KH35c M162 M270
SinMel19116	accessory	B021CC GR4 HM006-1 HM007-10 HM007-12 KH30a KH35b KH35c M162 M270
SinMel19117	accessory	HM006-1 HM007-10 HM007-12 HM007-17 HM015-1
SinMel19119	accessory	1A42 A0641M A0643DD AK11 AK75 H1 HM006-1
SinMel1912	accessory	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1021
SinMel19124	accessory	HM006-1 KH46b M270
SinMel19126	accessory	HM006-1 KH35c
SinMel19129	accessory	HM006-1 HM031-1
SinMel19133	accessory	HM006-1 HM007-12 M210 M270 T073 T094 USDA1002
SinMel19134	accessory	2011 B021CC GR4 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH35c Rm1021
SinMel19135	accessory	HM006-1 HM007-10 HM007-12 HM015-1
SinMel19136	accessory	HM006-1 HM007-10 HM007-12 HM015-1
SinMel19137	accessory	HM006-1 HM007-10 HM007-12 HM015-1
SinMel19138	accessory	HM006-1 HM007-10 HM007-12 HM015-1
SinMel19139	accessory	HM006-1 HM007-10
SinMel1914	accessory	2011 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 SM11 T027 T073 USDA1002 USDA1021
SinMel19140	accessory	5A14 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1
SinMel19141	accessory	HM006-1 HM007-10 HM007-12 HM015-1
SinMel19142	accessory	HM006-1 HM007-10 HM007-12
SinMel19143	accessory	HM006-1 HM007-10 HM007-12 HM015-1
SinMel19144	accessory	HM006-1 HM007-10 HM007-12 HM015-1
SinMel19145	accessory	HM006-1 HM007-10
SinMel19150	accessory	AK75 C0431A HM006-1 HM007-12 KH16b KH46c
SinMel19155	accessory	GR4 HM006-1 HM007-12 KH12g KH16b KH46c KH48e M162 M270
SinMel19156	accessory	AK11 AK58 AK75 GR4 HM006-1 HM007-12 KH16b M162 M270 N6B1 USDA1021
SinMel19157	accessory	HM006-1 HM007-12 KH16b KH46c
SinMel19159	accessory	HM006-1 HM007-12 HM007-17 HM031-1 KH35b KH46b KH48e
SinMel19160	accessory	HM006-1 HM007-12 KH35b
SinMel19161	accessory	HM006-1 HM007-12 KH35b
SinMel19162	accessory	HM006-1 HM007-12 HM007-17 HM031-1
SinMel19163	accessory	HM006-1 HM007-12 HM007-17 HM031-1 KH35b KH46b KH48e
SinMel19164	accessory	HM006-1 HM007-12
SinMel19165	accessory	HM006-1 HM007-12 KH35b
SinMel19166	accessory	HM006-1 HM007-10 HM007-12 KH35b KH35c
SinMel19167	accessory	HM006-1 HM007-12
SinMel19168	accessory	HM006-1 HM007-12
SinMel19169	accessory	HM006-1 HM007-12 KH35b
SinMel19170	accessory	AK75 HM006-1 HM007-12 HM007-17 HM015-1 HM031-1 KH16b KH46b KH46c KH48e USDA1021
SinMel19172	accessory	1A42 HM006-1 HM007-12 HM015-1 KH12g KH30a T073 T094
SinMel19173	accessory	HM006-1 HM007-12 HM015-1 KH12g KH30a T073 T094
SinMel19174	accessory	HM006-1 HM007-12
SinMel19175	accessory	HM006-1 HM007-12 HM007-17 HM015-1 HM031-1 KH46b KH48e
SinMel19176	accessory	HM006-1 USDA1002 USDA1021
SinMel19178	accessory	AK75 HM006-1 M10 T094
SinMel19179	accessory	HM006-1 HM007-12 HM007-17 HM031-1 KH46b KH46c USDA1002
SinMel19180	accessory	HM006-1 HM007-12
SinMel19181	accessory	HM006-1 SM11
SinMel19183	accessory	HM006-1 M249
SinMel192	accessory	1A42 M156 M162 M195 M243 M249 M268 M30 T027 T073
SinMel19208	accessory	HM006-1 HM007-10 HM007-12 HM015-1 HM031-1 KH46b KH46c KH48e SM11
SinMel19210	accessory	HM006-1 HM007-12 M210 N6B1
SinMel19211	accessory	HM006-1 HM007-12
SinMel19212	accessory	HM006-1 HM007-12
SinMel19213	accessory	HM006-1 HM007-12
SinMel19214	accessory	HM006-1 HM007-12
SinMel19215	accessory	HM006-1 HM007-12
SinMel19216	accessory	HM006-1 HM007-12
SinMel19217	accessory	HM006-1 HM007-12
SinMel19218	accessory	HM006-1 HM007-12
SinMel19219	accessory	A0643DD HM006-1 HM007-12 HM007-17 M270 SM11
SinMel19220	accessory	HM006-1 HM007-12 HM007-17
SinMel19221	accessory	HM006-1 HM007-12
SinMel19232	accessory	HM006-1 HM007-10 HM007-12 HM007-17 HM031-1 USDA1021
SinMel19236	accessory	A0641M AK11 H1 HM006-1
SinMel19237	accessory	HM006-1 HM007-12
SinMel19243	accessory	HM006-1 M10
SinMel1926	accessory	1A42 2011 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel19263	accessory	C0431A HM006-1 KH16b KH35b KH46b KH46c SM11 USDA1002 USDA1021
SinMel19264	accessory	BL225C HM006-1 HM007-12 KH16b KH46b KH46c
SinMel19265	accessory	HM006-1 HM007-12 KH16b KH46b KH46c
SinMel19266	accessory	HM006-1 HM007-12 KH16b KH35b KH46b KH46c USDA1002
SinMel19267	accessory	HM006-1 HM007-12 KH16b KH35b KH46c N6B1 USDA1002
SinMel19268	accessory	GR4 HM006-1 HM007-12 KH16b KH46b KH46c USDA1021
SinMel19269	accessory	HM006-1 HM007-12 KH16b KH46b KH46c SM11 USDA1002
SinMel19270	accessory	HM006-1 HM007-10 HM007-12 KH16b KH35c KH46c N6B1 USDA1002
SinMel19271	accessory	HM006-1 HM007-10 HM007-12 KH12g KH16b KH30a KH35b KH35c KH46c KH48e M162 M249 M270
SinMel19272	accessory	HM006-1 HM007-10 HM007-12 HM007-17 HM031-1 KH12g KH35c KH46b KH48e M210 N6B1 T094 USDA1002 USDA1021
SinMel19273	accessory	HM006-1 KH46c
SinMel19274	accessory	HM006-1 HM007-12
SinMel19275	accessory	HM006-1 HM007-12
SinMel19277	accessory	HM006-1 KH46c
SinMel19278	accessory	BL225C C0431A GR4 HM006-1 HM007-12 KH16b KH46b KH46c
SinMel19279	accessory	HM006-1 HM007-12 KH16b KH35b KH46b KH46c N6B1 USDA1002 USDA1021
SinMel19280	accessory	HM006-1 HM007-12 KH16b KH46b KH46c
SinMel19284	accessory	HM006-1 HM007-17 HM031-1 KH16b KH46c N6B1 T094
SinMel19286	accessory	HM006-1 KH16b KH46c
SinMel19293	accessory	BL225C HM006-1
SinMel193	accessory	M156 M195 M243 M249 M268 T027 T073
SinMel1932	accessory	1A42 2011 A0643DD AE608H AK11 AK58 AK75 B021CC BL225C C0431A CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 Rm1021 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel19325	accessory	HM006-1 HM031-1 KH16b KH46c N6B1 USDA1021
SinMel1933	accessory	1A42 2011 A0643DD AE608H AK11 AK75 B021CC BL225C C0431A HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c M10 M156 M162 M195 M210 M249 M268 M270 M30 Rm1021 T027 T073 T094 USDA1002
SinMel19330	accessory	BL225C HM006-1 M270
SinMel19331	accessory	HM006-1 M249
SinMel19333	accessory	HM006-1 M10 M249
SinMel19334	accessory	HM006-1 M249
SinMel19339	accessory	HM006-1 M10
SinMel1934	accessory	1A42 2011 A0643DD AE608H AK11 AK58 AK75 B021CC BL225C C0431A GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 Rm1021 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel19342	accessory	HM006-1 M10
SinMel19347	accessory	HM006-1 M249
SinMel19348	accessory	HM006-1 M249
SinMel1935	accessory	1A42 2011 A0643DD AE608H AK11 AK58 AK75 B021CC BL225C C0431A CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 Rm1021 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel19350	accessory	HM006-1 M249
SinMel19351	accessory	HM006-1 M249
SinMel19352	accessory	HM006-1 M249
SinMel19353	accessory	HM006-1 M249
SinMel19354	accessory	HM006-1 M249
SinMel19355	accessory	HM006-1 M249
SinMel19357	accessory	AK75 HM006-1 M249
SinMel19358	accessory	HM006-1 M10
SinMel1936	accessory	1A42 2011 A0643DD AE608H AK11 AK58 AK75 B021CC BL225C C0431A GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 Rm1021 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel19363	accessory	HM006-1 M10 M210
SinMel19364	accessory	HM006-1 M249
SinMel19366	accessory	HM006-1 M249
SinMel19367	accessory	HM006-1 M10 M249
SinMel1937	accessory	1A42 2011 A0643DD AE608H AK11 AK58 AK75 B021CC BL225C C0431A CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 Rm1021 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel19398	accessory	HM006-1 HM031-1
SinMel19399	accessory	AK75 C0431A HM006-1 HM007-12
SinMel194	accessory	AK11 AK75 CCNWSX0020 M156 M195 M249 M268 M30 T027 T073
SinMel19400	accessory	1A42 A0643DD AK75 H1 HM006-1
SinMel19401	accessory	HM006-1 HM007-12
SinMel19402	accessory	HM006-1 HM007-12 KH12g
SinMel19403	accessory	HM006-1 HM007-12 KH12g M162 USDA1002
SinMel19404	accessory	HM006-1 HM007-12 KH12g M162
SinMel19405	accessory	HM006-1 HM007-12
SinMel19406	accessory	B021CC HM006-1 HM007-10 HM007-12 HM015-1 KH46c
SinMel19408	accessory	HM006-1 HM007-12 HM031-1
SinMel19414	accessory	HM006-1 HM007-12 KH46c
SinMel19415	accessory	HM006-1 HM007-10 HM007-12
SinMel19416	accessory	HM006-1 HM007-10 HM007-12 HM015-1
SinMel19417	accessory	HM006-1 HM007-10
SinMel19418	accessory	HM006-1 HM007-10 HM007-12
SinMel19419	accessory	HM006-1 HM007-10 HM007-12 HM015-1
SinMel19420	accessory	HM006-1 HM007-10 HM007-12 HM015-1
SinMel19421	accessory	HM006-1 HM007-10 HM007-12 HM015-1
SinMel19422	accessory	HM006-1 HM007-10 HM007-12 HM015-1
SinMel19423	accessory	HM006-1 HM007-10 HM007-12 HM015-1
SinMel19424	accessory	HM006-1 HM007-10 HM007-12 HM015-1
SinMel19425	accessory	HM006-1 HM007-10 HM007-12 HM015-1
SinMel19432	accessory	HM006-1 HM015-1
SinMel19433	accessory	HM006-1 HM007-12 HM031-1
SinMel19436	accessory	HM006-1 HM007-12 N6B1 SM11 USDA1002
SinMel19437	accessory	HM006-1 KH16b KH46b KH46c USDA1002
SinMel19439	accessory	HM006-1 HM007-12
SinMel19441	accessory	HM006-1 HM007-12
SinMel19442	accessory	HM006-1 HM007-12
SinMel19447	accessory	HM006-1 HM007-12 M162
SinMel19448	accessory	HM006-1 HM007-12 KH46c M10
SinMel19449	accessory	HM006-1 HM007-12 KH46c
SinMel19451	accessory	HM006-1 HM007-12
SinMel19452	accessory	HM006-1 HM007-12
SinMel19453	accessory	C0431A HM006-1 HM007-12 KH46c
SinMel19454	accessory	A0641M HM006-1
SinMel19463	accessory	HM006-1 HM007-12 HM007-17 HM031-1 KH46c
