#orth_id	prot_id
Rhizo13688	mll0899
Rhizo3794	RHE_CH03536
Rhizo3794	SM_b20585
Rhizo3794	Smed_4199
Rhizo3794	NGR_b21280
Rhizo3794	RL4050
Rhizo3794	mlr5711
Rhizo3795	RHE_CH03537
Rhizo3795	NGR_b19680
Rhizo3792	RHE_CH03534
Rhizo3792	NGR_c28330
Rhizo3792	SMc04004
Rhizo3792	Smed_2675
Rhizo3792	RL4046
Rhizo3792	mlr3815
Rhizo3793	RHE_CH03535
Rhizo3793	NGR_c28340
Rhizo3793	RL4047
Rhizo3793	mlr3816
Rhizo3790	RHE_CH03532
Rhizo3790	Smed_2673
Rhizo3790	SMc04002
Rhizo3790	NGR_c28310
Rhizo3790	RL4045
Rhizo3790	mlr3811
Rhizo3791	RHE_CH03533
Rhizo3791	SMc04003
Rhizo3791	Smed_2674
Rhizo3791	NGR_c28320
Rhizo3791	msr3814
Rhizo6315	SMc00261
Rhizo6315	Smed_1438
Rhizo552	RHE_CH00226
Rhizo552	SM_b20943
Rhizo552	NGR_b18240
Rhizo552	Smed_4943
Rhizo552	RL0234
Rhizo552	mlr6758
Rhizo6317	SMc00263
Rhizo6317	Smed_1440
Rhizo6317	mll9009
Rhizo10464	NGR_c36210
Rhizo6311	SMc00256
Rhizo6311	Smed_1433
Rhizo6311	NGR_c14270
Rhizo6310	SMc00255
Rhizo6310	Smed_1432
Rhizo6310	NGR_c14280
Rhizo3798	RHE_CH03540
Rhizo3798	RL4058
Rhizo3799	RHE_CH03541
Rhizo3799	NGR_c29240
Rhizo3799	Smed_2770
Rhizo3799	SMc02981
Rhizo3799	RL4059
Rhizo14946	mlr5222
Rhizo1338	RHE_CH01027
Rhizo1339	RHE_CH01028
Rhizo1336	RHE_CH01024
Rhizo1336	mlr7122
Rhizo1336	NGR_c26270
Rhizo1336	pRL90176
Rhizo7477	SM_b20970
Rhizo1334	RHE_CH01022
Rhizo1334	RL1108
Rhizo1334	mlr5451
Rhizo1335	RHE_CH01023
Rhizo1332	RHE_CH01020
Rhizo1332	RL1106
Rhizo1332	mlr2456
Rhizo1333	RHE_CH01021
Rhizo1333	RL1107
Rhizo1330	RHE_CH01018
Rhizo1330	RL1104
Rhizo7476	SM_b20969
Rhizo7408	SM_b21536
Rhizo7408	Smed_4873
Rhizo7409	SM_b21537
Rhizo7409	Smed_4874
Rhizo7958	SMa0638
Rhizo7959	SMa0639
Rhizo7959	Smed_4777
Rhizo7959	NGR_c19130
Rhizo7402	SM_b21670
Rhizo7402	Smed_4862
Rhizo7403	SM_b21529
Rhizo7403	Smed_4863
Rhizo7400	SM_b21385
Rhizo7400	RL1342
Rhizo12149	pRL80090
Rhizo7406	SM_b21532
Rhizo7406	Smed_4869
Rhizo7407	SM_b21533
Rhizo7407	Smed_4870
Rhizo7407	mll3414
Rhizo7404	SM_b21530
Rhizo7404	Smed_4867
Rhizo7405	SM_b21531
Rhizo7405	Smed_4868
Rhizo7405	mlr2225
Rhizo7405	pRL120744
Rhizo14947	mlr5223
Rhizo3248	RHE_CH02979
Rhizo3248	SMc01227
Rhizo3248	RL3432
Rhizo3248	Smed_1245
Rhizo3248	mll2211
Rhizo3249	RHE_CH02980
Rhizo3249	SMc01228
Rhizo3249	Smed_1244
Rhizo3249	RL3433
Rhizo3249	mll8451
Rhizo2365	RHE_CH02079
Rhizo2365	NGR_c14490
Rhizo2365	SMc00247
Rhizo2365	Smed_1420
Rhizo2365	RL2370
Rhizo2365	mll0506
Rhizo3244	RHE_CH02975
Rhizo3244	Smed_1248
Rhizo3244	SMc01224
Rhizo3244	NGR_c15660
Rhizo3244	RL3428
Rhizo3244	mll2552
Rhizo8642	NGR_a00540
Rhizo8642	mlr6347
Rhizo3246	RHE_CH02977
Rhizo3246	Smed_1246
Rhizo3246	SMc01226
Rhizo3246	RL3430
Rhizo3246	msl2212
Rhizo3247	RHE_CH02978
Rhizo3247	NGR_b23170
Rhizo3247	SM_b20071
Rhizo3247	Smed_4066
Rhizo3247	RL3431
Rhizo3247	mlr2770
Rhizo3240	RHE_CH02971
Rhizo3240	SM_b20611
Rhizo3240	Smed_4178
Rhizo3240	NGR_b21870
Rhizo3240	mll7237
Rhizo3240	RL3424
Rhizo3241	RHE_CH02972
Rhizo3241	NGR_b21880
Rhizo3241	SM_b20612
Rhizo3241	mlr7238
Rhizo3241	Smed_4177
Rhizo3241	RL3425
Rhizo3242	RHE_CH02973
Rhizo3242	RL3426
Rhizo3242	NGR_b21890
Rhizo3242	SM_b20613
Rhizo3242	Smed_4176
Rhizo3242	mlr5842
Rhizo3243	RHE_CH02974
Rhizo3243	SMc01223
Rhizo3243	Smed_1249
Rhizo3243	RL3427
Rhizo3243	NGR_c15670
Rhizo3243	mlr2554
Rhizo6636	SMc02352
Rhizo6636	Smed_5349
Rhizo5286	RHE_PE00349
Rhizo5286	NGR_b23020
Rhizo14333	mlr2781
Rhizo2361	RHE_CH02075
Rhizo2361	mlr1396
Rhizo2361	RL2365
Rhizo15233	mlr6035
Rhizo16086	mlr8520
Rhizo14757	mll4506
Rhizo5287	RHE_PE00350
Rhizo555	RHE_CH00229
Rhizo555	SM_b21506
Rhizo555	Smed_4353
Rhizo555	NGR_b19100
Rhizo555	RL0237
Rhizo555	mlr6506
Rhizo15300	mlr6139
Rhizo3517	RHE_CH03251
Rhizo3517	mlr4595
Rhizo3517	NGR_b14040
Rhizo3517	SM_b21206
Rhizo3517	Smed_4697
Rhizo3517	RL3681
Rhizo5284	RHE_PE00347
Rhizo13726	mll0989
Rhizo8577	SMa2279
Rhizo8577	Smed_5424
Rhizo8577	NGR_b09590
Rhizo8577	pRL90094
Rhizo8577	mlr9079
Rhizo5285	RHE_PE00348
Rhizo5141	RHE_PE00204
Rhizo5141	RL3139
Rhizo5140	RHE_PE00203
Rhizo5140	Smed_5094
Rhizo5140	NGR_b21430
Rhizo5140	SM_b20589
Rhizo5140	mll4180
Rhizo5140	pRL110289
Rhizo5143	RHE_PE00206
Rhizo5143	SM_b20272
Rhizo5143	Smed_3859
Rhizo5143	pRL110299
Rhizo5143	mlr2429
Rhizo5142	RHE_PE00205
Rhizo5142	NGR_b06530
Rhizo5142	pRL110290
Rhizo5145	RHE_PE00208
Rhizo5145	Smed_4409
Rhizo5145	SM_b21446
Rhizo5145	NGR_b11120
Rhizo5145	pRL110304
Rhizo5144	RHE_PE00207
Rhizo5144	pRL110303
Rhizo5147	RHE_PE00210
Rhizo5147	SM_b21449
Rhizo5147	NGR_b11090
Rhizo5147	pRL110307
Rhizo5147	Smed_4406
Rhizo5146	RHE_PE00209
Rhizo5146	SM_b21445
Rhizo5146	Smed_4410
Rhizo5146	pRL110305
Rhizo5146	mll2873
Rhizo5146	NGR_c30410
Rhizo5149	RHE_PE00212
Rhizo5149	pRL110309
Rhizo5148	RHE_PE00211
Rhizo5148	NGR_b11080
Rhizo5148	pRL110308
Rhizo4636	RHE_PB00092
Rhizo4636	SMc04035
Rhizo4636	pRL90183
Rhizo5282	RHE_PE00345
Rhizo5282	Smed_1749
Rhizo5282	pRL110459
Rhizo5282	SMc03268
Rhizo5282	mlr6287
Rhizo12975	Smed_6393
Rhizo4814	RHE_PC00105
Rhizo4814	NGR_b11340
Rhizo4814	RL1876
Rhizo4815	RHE_PC00106
Rhizo4815	pRL90027
Rhizo4815	Smed_2996
Rhizo4815	NGR_c26770
Rhizo4815	SMa1296
Rhizo4816	RHE_PC00107
Rhizo4816	pRL90028
Rhizo4816	mll6611
Rhizo4816	Smed_2997
Rhizo4816	NGR_c26760
Rhizo4816	SMa1086
Rhizo4817	RHE_PC00108
Rhizo4810	RHE_PC00101
Rhizo4810	NGR_b12920
Rhizo4810	mll8486
Rhizo4810	RL2749
Rhizo4811	RHE_PC00102
Rhizo4811	mll8487
Rhizo4811	RL2748
Rhizo4811	NGR_b12910
Rhizo4812	RHE_PC00103
Rhizo4812	mll8488
Rhizo4812	NGR_b12930
Rhizo4812	RL2750
Rhizo13465	mll0056
Rhizo2117	RHE_CH01822
Rhizo2117	NGR_c13690
Rhizo2117	SMc02069
Rhizo2117	Smed_1162
Rhizo2117	RL2045
Rhizo2117	mll1087
Rhizo2116	RHE_CH01821
Rhizo2116	RL2044
Rhizo2116	NGR_c13680
Rhizo2116	Smed_1161
Rhizo2116	SMc02070
Rhizo2116	mll1088
Rhizo2115	RHE_CH01820
Rhizo2115	NGR_c13670
Rhizo2115	SMc02071
Rhizo2115	Smed_1160
Rhizo2115	mll1089
Rhizo2115	RL2043
Rhizo2114	RHE_CH01819
Rhizo2114	Smed_1159
Rhizo2114	SMc02072
Rhizo2114	NGR_c13660
Rhizo2114	mll1090
Rhizo2114	RL2042
Rhizo4818	RHE_PC00109
Rhizo4818	mlr6573
Rhizo4818	pRL90031
Rhizo16491	mlr9752
Rhizo16492	msr9753
Rhizo16493	mll9755
Rhizo5283	RHE_PE00346
Rhizo5283	Smed_4304
Rhizo5283	SM_b20684
Rhizo5283	pRL110462
Rhizo5283	NGR_b20460
Rhizo5283	mll5131
Rhizo3949	RHE_CH03692
Rhizo3949	SMa0077
Rhizo3949	Smed_5831
Rhizo3949	RL4228
Rhizo3949	mll7370
Rhizo5497	RHE_PF00102
Rhizo5496	RHE_PF00101
Rhizo5495	RHE_PF00100
Rhizo5495	NGR_a00080
Rhizo5495	pRL80009
Rhizo5494	RHE_PF00099
Rhizo5494	pRL120009
Rhizo5494	mlr3534
Rhizo5493	RHE_PF00098
Rhizo5493	pRL120008
Rhizo5492	RHE_PF00097
Rhizo5492	mlr7264
Rhizo5492	NGR_a02190
Rhizo5492	Smed_2455
Rhizo5492	pRL120007
Rhizo5492	SMc01627
Rhizo5491	RHE_PF00096
Rhizo5491	NGR_a02200
Rhizo5491	pRL120006
Rhizo5491	mlr7261
Rhizo5491	SMc01628
Rhizo5491	Smed_2164
Rhizo5490	RHE_PF00095
Rhizo5490	Smed_3145
Rhizo5490	mlr7090
Rhizo5490	pRL120005
Rhizo6940	SM_b20144
Rhizo6940	pRL120232
Rhizo6940	Smed_3985
Rhizo6941	SM_b20151
Rhizo6941	Smed_3967
Rhizo6942	SM_b20152
Rhizo6942	Smed_3966
Rhizo6943	SM_b20153
Rhizo6943	Smed_3965
Rhizo6944	SM_b20155
Rhizo6944	Smed_3963
Rhizo6945	SM_b20156
Rhizo6945	Smed_3962
Rhizo6946	SM_b20157
Rhizo6946	Smed_3961
Rhizo6947	SM_b20158
Rhizo6947	Smed_3960
Rhizo9462	NGR_b13460
Rhizo3948	RHE_CH03691
Rhizo3948	Smed_3597
Rhizo3948	SM_b20511
Rhizo3948	RL4227
Rhizo3948	mll7083
Rhizo3948	NGR_c15920
Rhizo13206	Smed_1652
Rhizo13207	Smed_1653
Rhizo13204	Smed_1650
Rhizo13205	Smed_1651
Rhizo13202	Smed_1648
Rhizo13203	Smed_1649
Rhizo13200	Smed_1646
Rhizo13201	Smed_1647
Rhizo7130	SM_b20517
Rhizo13208	Smed_1654
Rhizo13209	Smed_1655
Rhizo4339	RHE_CH04094
Rhizo4339	Smed_3179
Rhizo4339	NGR_c33190
Rhizo4339	SMc04406
Rhizo4339	mlr0012
Rhizo4339	RL4708
Rhizo2981	RHE_CH02708
Rhizo5939	RHE_PF00548
Rhizo14098	mlr2125
Rhizo14099	mll2126
Rhizo14096	msl8614
Rhizo14097	mlr2124
Rhizo14094	msr2119
Rhizo14095	mlr2120
Rhizo14092	mlr2113
Rhizo14093	mll2118
Rhizo14090	msl2108
Rhizo14091	mll2109
Rhizo2987	RHE_CH02714
Rhizo2987	SM_b21154
Rhizo2987	Smed_4647
Rhizo2987	RL3182
Rhizo2987	mlr1780
Rhizo3451	RHE_CH03184
Rhizo3451	RL3627
Rhizo3450	RHE_CH03183
Rhizo15264	mlr6084
Rhizo10798	pRL90064
Rhizo4332	RHE_CH04087
Rhizo4332	SMc03792
Rhizo4332	NGR_c31540
Rhizo4332	Smed_3025
Rhizo4332	RL4701
Rhizo4332	msr4423
Rhizo10770	pRL120765
Rhizo3455	RHE_CH03188
Rhizo14656	mll4141
Rhizo4337	RHE_CH04092
Rhizo4337	RL4706
Rhizo4336	RHE_CH04091
Rhizo4336	NGR_c31560
Rhizo4336	SMc03795
Rhizo4336	Smed_3028
Rhizo4336	RL4705
Rhizo4336	mll4408
Rhizo4366	RHE_CH04121
Rhizo4366	RL4737
Rhizo4366	NGR_c33440
Rhizo4366	SMc02799
Rhizo4366	Smed_3203
Rhizo4366	mll4481
Rhizo4367	RHE_CH04122
Rhizo4367	SMc02798
Rhizo4367	NGR_c33450
Rhizo4367	Smed_3204
Rhizo4367	RL4738
Rhizo4367	mll4482
Rhizo4364	RHE_CH04119
Rhizo4364	SMc02801
Rhizo4364	NGR_c33420
Rhizo4364	Smed_3201
Rhizo4364	RL4735
Rhizo4364	mll4477
Rhizo4365	RHE_CH04120
Rhizo4365	NGR_c33430
Rhizo4365	SMc02800
Rhizo4365	mll4479
Rhizo4365	Smed_3202
Rhizo4365	RL4736
Rhizo4362	RHE_CH04117
Rhizo4362	RL4733
Rhizo4362	SMc02803
Rhizo4362	Smed_3199
Rhizo4362	NGR_c33400
Rhizo4362	mll4075
Rhizo4363	RHE_CH04118
Rhizo4363	Smed_3200
Rhizo4363	SMc02802
Rhizo4363	NGR_c33410
Rhizo4363	RL4734
Rhizo4363	mlr4475
Rhizo4360	RHE_CH04115
Rhizo4360	SMc02812
Rhizo4360	NGR_c33380
Rhizo4360	RL4731
Rhizo4360	mlr4078
Rhizo4360	Smed_3197
Rhizo4361	RHE_CH04116
Rhizo4361	SMc02804
Rhizo4361	Smed_3198
Rhizo4361	NGR_c33390
Rhizo4361	mll4077
Rhizo4361	RL4732
Rhizo15143	mll5889
Rhizo15142	mlr5888
Rhizo15141	mlr5887
Rhizo15140	mlr5886
Rhizo15147	mlr5896
Rhizo15146	mlr5893
Rhizo4368	RHE_CH04123
Rhizo4368	Smed_3205
Rhizo4368	SMc02797
Rhizo4368	NGR_c33460
Rhizo4368	mll4483
Rhizo4368	RL4739
Rhizo4369	RHE_CH04124
Rhizo4369	Smed_3206
Rhizo4369	SMc02796
Rhizo4369	RL4740
Rhizo4369	NGR_c33470
Rhizo4369	mll4485
Rhizo15262	mlr6080
Rhizo8461	SMa1968
Rhizo8461	RL2351
Rhizo8460	SMa1967
Rhizo8463	SMa1971
Rhizo14639	msr4080
Rhizo8465	SMa1974
Rhizo8464	SMa1973
Rhizo8467	SMa1978
Rhizo8466	SMa1976
Rhizo8466	RL1161
Rhizo8466	mll4933
Rhizo14632	msl4042
Rhizo14633	mlr4044
Rhizo14630	mll4040
Rhizo14631	mll4041
Rhizo14636	mll4049
Rhizo14637	mlr4057
Rhizo14634	msr4045
Rhizo14635	mll4048
Rhizo8868	NGR_b00480
Rhizo8868	pRL100020
Rhizo5224	RHE_PE00287
Rhizo5224	NGR_c02470
Rhizo5224	Smed_0227
Rhizo5224	mll5704
Rhizo5224	pRL110411
Rhizo5224	SMc03000
Rhizo7725	SMa0045
Rhizo7725	NGR_b20820
Rhizo7725	Smed_6140
Rhizo7725	mll6384
Rhizo15329	mlr6189
Rhizo15328	mlr6188
Rhizo15327	msr6186
Rhizo15326	msr6184
Rhizo15325	mll6183
Rhizo15324	mlr6182
Rhizo15323	mlr6177
Rhizo15322	mlr6176
Rhizo15321	msr8689
Rhizo15320	msr8756
Rhizo14822	mll4695
Rhizo15197	msl5982
Rhizo13194	Smed_1640
Rhizo8205	SMa1253
Rhizo8204	SMa1241
Rhizo8204	NGR_c09990
Rhizo8204	Smed_5177
Rhizo8207	SMa1264
Rhizo8206	SMa1262
Rhizo8206	pRL110470
Rhizo8201	SMa1236
Rhizo8201	Smed_5180
Rhizo8201	NGR_c10020
Rhizo8200	SMa1233
Rhizo8200	Smed_5181
Rhizo8200	NGR_c10030
Rhizo8203	SMa1240
Rhizo8203	Smed_5178
Rhizo8203	NGR_c10000
Rhizo8202	SMa1239
Rhizo8202	NGR_c10010
Rhizo8202	Smed_5179
Rhizo8209	SMa1288
Rhizo8209	Smed_6296
Rhizo8208	SMa1285
Rhizo8208	Smed_6295
Rhizo15261	mlr6079
Rhizo5226	RHE_PE00289
Rhizo5226	NGR_c02450
Rhizo5226	Smed_0225
Rhizo5226	mll5706
Rhizo5226	SMc02324
Rhizo5226	pRL110413
Rhizo2759	RHE_CH02480
Rhizo2759	mll1184
Rhizo2758	RHE_CH02479
Rhizo2758	Smed_1742
Rhizo2758	NGR_c18100
Rhizo2758	mll6632
Rhizo2758	RL2818
Rhizo2758	SMa1141
Rhizo941	RHE_CH00623
Rhizo941	mll8374
Rhizo941	RL0672
Rhizo941	Smed_2402
Rhizo941	NGR_c25250
Rhizo941	SMc01956
Rhizo2751	RHE_CH02472
Rhizo2751	NGR_c18020
Rhizo2751	RL2811
Rhizo2750	RHE_CH02471
Rhizo2750	SMc04266
Rhizo2750	NGR_c17950
Rhizo2750	Smed_1735
Rhizo2750	RL2810
Rhizo2750	mll7529
Rhizo2753	RHE_CH02474
Rhizo2753	mlr1178
Rhizo2753	Smed_1737
Rhizo2753	RL2813
Rhizo2753	SMc04270
Rhizo2753	NGR_c18040
Rhizo2752	RHE_CH02473
Rhizo2752	SMc04268
Rhizo2752	NGR_c18030
Rhizo2752	Smed_1736
Rhizo2752	RL2812
Rhizo2752	mlr1179
Rhizo2755	RHE_CH02476
Rhizo2755	NGR_c18060
Rhizo2755	Smed_1739
Rhizo2755	SMc04275
Rhizo2755	RL2815
Rhizo2755	mlr1176
Rhizo2754	RHE_CH02475
Rhizo2754	RL2814
Rhizo2754	Smed_1738
Rhizo2754	SMc04273
Rhizo2754	NGR_c18050
Rhizo2754	mlr1177
Rhizo2757	RHE_CH02478
Rhizo2757	RL2817
Rhizo2757	SMc04278
Rhizo2757	NGR_c18080
Rhizo2757	Smed_1741
Rhizo2757	mlr1174
Rhizo2756	RHE_CH02477
Rhizo2756	NGR_c18070
Rhizo2756	Smed_1740
Rhizo2756	SMc04277
Rhizo2756	RL2816
Rhizo12498	Smed_4363
Rhizo12499	Smed_4402
Rhizo798	RHE_CH00475
Rhizo798	NGR_c01160
Rhizo798	SMc02164
Rhizo798	RL0502
Rhizo798	Smed_0108
Rhizo798	mll7580
Rhizo799	RHE_CH00476
Rhizo799	mlr9595
Rhizo799	NGR_a02090
Rhizo799	Smed_5911
Rhizo799	SMa0233
Rhizo799	RL0503
Rhizo12490	Smed_4288
Rhizo793	RHE_CH00470
Rhizo793	mlr0754
Rhizo793	RL0494
Rhizo790	RHE_CH00467
Rhizo790	NGR_c01120
Rhizo790	mlr7585
Rhizo790	Smed_0104
Rhizo790	SMc02169
Rhizo790	RL0491
Rhizo12493	Smed_4295
Rhizo12494	Smed_4296
Rhizo12495	Smed_4297
Rhizo794	RHE_CH00471
Rhizo794	RL0495
Rhizo794	NGR_c07280
Rhizo794	msr3514
Rhizo795	RHE_CH00472
Rhizo795	SMc01670
Rhizo795	RL0498
Rhizo795	NGR_c21890
Rhizo795	Smed_2207
Rhizo795	mlr3943
Rhizo747	RHE_CH00423
Rhizo747	SMc01728
Rhizo747	Smed_0073
Rhizo747	RL0442
Rhizo747	mlr1858
Rhizo5220	RHE_PE00283
Rhizo5220	pRL110407
Rhizo5220	NGR_b22610
Rhizo16168	mll9098
Rhizo16169	mll9100
Rhizo16164	msr9092
Rhizo16165	mll9093
Rhizo16166	mll9094
Rhizo16167	mll9097
Rhizo16160	msl9080
Rhizo16161	mlr9082
Rhizo16162	mlr9085
Rhizo16163	msl9091
Rhizo12678	Smed_5485
Rhizo12679	Smed_5486
Rhizo578	RHE_CH00253
Rhizo578	NGR_c36100
Rhizo578	RL0259
Rhizo578	mlr2893
Rhizo579	RHE_CH00254
Rhizo579	NGR_b00330
Rhizo579	RL0260
Rhizo12674	Smed_5472
Rhizo12675	Smed_5473
Rhizo12676	Smed_5474
Rhizo12677	Smed_5475
Rhizo12670	Smed_5465
Rhizo12671	Smed_5466
Rhizo12672	Smed_5468
Rhizo571	RHE_CH00246
Rhizo571	Smed_6263
Rhizo571	NGR_c36000
Rhizo571	SMa0772
Rhizo571	mll2768
Rhizo571	RL0252
Rhizo6438	SMc04269
Rhizo6438	mlr2150
Rhizo6439	SMc04280
Rhizo6439	Smed_1938
Rhizo6439	NGR_b02140
Rhizo6439	mll8236
Rhizo399	RHE_CH00071
Rhizo399	NGR_b17890
Rhizo399	SM_b20463
Rhizo399	Smed_3670
Rhizo399	RL0080
Rhizo399	mll7871
Rhizo6430	SMc04203
Rhizo6431	SMc04204
Rhizo6432	SMc04205
Rhizo6433	SMc04206
Rhizo6434	SMc04207
Rhizo6435	SMc04208
Rhizo6436	SMc04267
Rhizo6436	Smed_1860
Rhizo6436	NGR_c19240
Rhizo6437	SMc04441
Rhizo6437	msr2149
Rhizo6126	SMc03023
Rhizo6126	Smed_0251
Rhizo6126	NGR_c02700
Rhizo2329	RHE_CH02043
Rhizo2329	pRL120308
Rhizo2329	mll1290
Rhizo2329	Smed_4007
Rhizo2329	SM_b20128
Rhizo6124	SMc02319
Rhizo6124	NGR_c02400
Rhizo6124	Smed_0220
Rhizo6125	SMc02320
Rhizo6125	Smed_0221
Rhizo6125	NGR_c02410
Rhizo6125	msl3293
Rhizo6122	SMc02315
Rhizo6122	Smed_0216
Rhizo6123	SMc02316
Rhizo6120	SMc02313
Rhizo6121	SMc02314
Rhizo6121	Smed_0215
Rhizo2320	RHE_CH02034
Rhizo2321	RHE_CH02035
Rhizo2321	RL2320
Rhizo2322	RHE_CH02036
Rhizo2322	Smed_1210
Rhizo2322	SMa5012
Rhizo2323	RHE_CH02037
Rhizo2323	Smed_1209
Rhizo2324	RHE_CH02038
Rhizo2324	NGR_b19860
Rhizo2324	Smed_1208
Rhizo2324	RL0309
Rhizo2325	RHE_CH02039
Rhizo2325	NGR_b15950
Rhizo2325	SMa1822
Rhizo2325	pRL90087
Rhizo2325	mlr1270
Rhizo2325	Smed_3976
Rhizo6128	SMc03040
Rhizo6128	NGR_c02870
Rhizo6129	SMc03058
Rhizo6129	Smed_0289
Rhizo6129	NGR_c03070
Rhizo6129	mll6500
Rhizo16268	mll9243
Rhizo5223	RHE_PE00286
Rhizo5223	NGR_c02480
Rhizo5223	Smed_0228
Rhizo5223	pRL110410
Rhizo5223	mll5703
Rhizo5223	SMc03001
Rhizo1619	RHE_CH01312
Rhizo1619	RL1461
Rhizo1619	mlr0521
Rhizo11694	RL3951
Rhizo1618	RHE_CH01311
Rhizo1618	NGR_c07980
Rhizo1618	RL1460
Rhizo679	RHE_CH00355
Rhizo679	NGR_c37140
Rhizo679	Smed_3573
Rhizo679	SMc01154
Rhizo679	RL0372
Rhizo679	mll5585
Rhizo678	RHE_CH00354
Rhizo678	Smed_3572
Rhizo678	NGR_c37130
Rhizo678	SMc01155
Rhizo678	RL0371
Rhizo678	mlr3165
Rhizo3148	RHE_CH02878
Rhizo3148	mlr1615
Rhizo3148	Smed_2121
Rhizo3148	RL3338
Rhizo3148	SMc04455
Rhizo3148	NGR_c21360
Rhizo12579	Smed_5043
Rhizo6131	SMc00764
Rhizo6131	Smed_0304
Rhizo12578	Smed_5041
Rhizo13079	Smed_0803
Rhizo13078	Smed_0757
Rhizo13078	mlr7678
Rhizo13075	Smed_0754
Rhizo13075	mlr7674
Rhizo13074	Smed_0753
Rhizo13074	mlr7672
Rhizo13077	Smed_0756
Rhizo13077	mlr7677
Rhizo13076	Smed_0755
Rhizo13076	mlr7676
Rhizo13071	Smed_0750
Rhizo13070	Smed_0749
Rhizo13073	Smed_0752
Rhizo13072	Smed_0751
Rhizo12605	Smed_5233
Rhizo5569	RHE_PF00176
Rhizo5569	pRL120059
Rhizo3142	RHE_CH02872
Rhizo3142	SMc01842
Rhizo3142	Smed_2116
Rhizo3142	NGR_c21320
Rhizo3142	RL3332
Rhizo3142	mll1589
Rhizo12573	Smed_4998
Rhizo5568	RHE_PF00175
Rhizo5568	pRL120060
Rhizo2498	RHE_CH02215
Rhizo2498	NGR_c12430
Rhizo2498	SMc01257
Rhizo2498	Smed_1036
Rhizo2498	RL2548
Rhizo2498	mlr0671
Rhizo670	RHE_CH00346
Rhizo670	RL0363
Rhizo670	mlr7758
Rhizo2499	RHE_CH02216
Rhizo2499	SMc01258
Rhizo2499	Smed_1035
Rhizo2499	NGR_c12420
Rhizo2499	RL2549
Rhizo2499	mlr1315
Rhizo12571	Smed_4940
Rhizo12571	mlr3516
Rhizo672	RHE_CH00348
Rhizo672	RL0365
Rhizo672	NGR_c21550
Rhizo672	mlr7906
Rhizo12604	Smed_5231
Rhizo12577	Smed_5037
Rhizo12576	Smed_5036
Rhizo1479	RHE_CH01172
Rhizo1479	RL1301
Rhizo1478	RHE_CH01171
Rhizo1478	NGR_b17570
Rhizo1478	SMc04320
Rhizo1478	Smed_1951
Rhizo1478	RL1300
Rhizo1478	msr3117
Rhizo677	RHE_CH00353
Rhizo677	NGR_c37120
Rhizo677	SMc01156
Rhizo677	Smed_3571
Rhizo677	mlr3166
Rhizo677	RL0370
Rhizo5562	RHE_PF00169
Rhizo5562	pRL120066
Rhizo1471	RHE_CH01164
Rhizo1471	SMc03177
Rhizo1471	Smed_2804
Rhizo1471	NGR_c29660
Rhizo1471	mll5481
Rhizo1471	RL1294
Rhizo1470	RHE_CH01163
Rhizo1470	Smed_2803
Rhizo1470	SMc03176
Rhizo1470	NGR_c29650
Rhizo1470	RL1293
Rhizo1470	mll5484
Rhizo1473	RHE_CH01166
Rhizo2679	RHE_CH02397
Rhizo2679	Smed_3129
Rhizo2679	SMc00269
Rhizo2679	RL2718
Rhizo2679	NGR_a02450
Rhizo2679	mll5764
Rhizo1475	RHE_CH01168
Rhizo1475	SM_b21516
Rhizo1475	Smed_4348
Rhizo1475	NGR_c07140
Rhizo1475	RL1297
Rhizo1475	mll7632
Rhizo1474	RHE_CH01167
Rhizo1474	RL1296
Rhizo1477	RHE_CH01170
Rhizo1477	NGR_b17580
Rhizo1477	SMc04319
Rhizo1477	RL1299
Rhizo1477	Smed_1950
Rhizo1476	RHE_CH01169
Rhizo1476	NGR_b17590
Rhizo1476	SMc04318
Rhizo1476	Smed_1949
Rhizo1476	RL1298
Rhizo15925	msr8043
Rhizo15924	mlr8042
Rhizo15927	msr8045
Rhizo15926	msr8044
Rhizo15921	mlr8037
Rhizo15920	msr8036
Rhizo15923	msl8039
Rhizo15922	mlr8038
Rhizo5567	RHE_PF00174
Rhizo9476	NGR_b13800
Rhizo15929	msr8048
Rhizo15928	mll8047
Rhizo5566	RHE_PF00173
Rhizo5566	pRL120062
Rhizo9831	NGR_b23350
Rhizo9830	NGR_b23230
Rhizo9833	NGR_b23440
Rhizo9832	NGR_b23360
Rhizo9832	Smed_1685
Rhizo9835	NGR_b23460
Rhizo9526	NGR_b14750
Rhizo9837	NGR_c00060
Rhizo9837	mll2639
Rhizo9836	NGR_b23560
Rhizo9839	NGR_c00730
Rhizo9838	NGR_c00450
Rhizo9529	NGR_b14780
Rhizo9528	NGR_b14770
Rhizo5800	RHE_PF00408
Rhizo5800	NGR_c20400
Rhizo5800	Smed_4888
Rhizo5800	SM_b21571
Rhizo5800	pRL120518
Rhizo5800	mll5233
Rhizo5801	RHE_PF00409
Rhizo5801	NGR_c20390
Rhizo5801	pRL120517
Rhizo5802	RHE_PF00410
Rhizo5802	pRL120516
Rhizo5802	SM_b21572
Rhizo5802	Smed_4889
Rhizo5802	NGR_c07950
Rhizo5803	RHE_PF00411
Rhizo5803	SMc02379
Rhizo5803	NGR_c07960
Rhizo5803	Smed_0651
Rhizo5803	pRL120515
Rhizo4173	RHE_CH03926
Rhizo4173	SMc03827
Rhizo4173	RL4517
Rhizo4173	Smed_3064
Rhizo4173	mll4363
